2024-08-22 19:21:47,487 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: poll_exit
2024-08-22 19:21:47,487 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: poll_exit
2024-08-22 19:21:47,487 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: poll_exit
2024-08-22 19:21:47,487 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: server_info
2024-08-22 19:21:47,487 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: get_summary
2024-08-22 19:21:47,488 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: server_info
2024-08-22 19:21:47,489 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: sampled_history
2024-08-22 19:21:47,489 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: internal_messages
2024-08-22 19:21:47,489 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: job_info
2024-08-22 19:21:47,626 DEBUG   SenderThread:8707 [sender.py:send_request():405] send_request: job_info
2024-08-22 19:21:47,626 INFO    MainThread:8707 [wandb_run.py:_footer_history_summary_info():3851] rendering history
2024-08-22 19:21:47,626 INFO    MainThread:8707 [wandb_run.py:_footer_history_summary_info():3883] rendering summary
2024-08-22 19:21:47,626 INFO    MainThread:8707 [wandb_run.py:_footer_sync_info():3810] logging synced files
2024-08-22 19:21:47,627 DEBUG   HandlerThread:8707 [handler.py:handle_request():146] handle_request: shutdown
2024-08-22 19:21:47,627 INFO    HandlerThread:8707 [handler.py:finish():869] shutting down handler
2024-08-22 19:21:48,492 INFO    WriterThread:8707 [datastore.py:close():296] close: /Users/f81658c/Documents/Git repo/ML-DevOps-Engineer/nd0821-c2-build-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_6/starter/wandb/run-20240822_192141-5iw8azuj/run-5iw8azuj.wandb
2024-08-22 19:21:48,630 INFO    SenderThread:8707 [sender.py:finish():1521] shutting down sender
2024-08-22 19:21:48,630 INFO    SenderThread:8707 [file_pusher.py:finish():172] shutting down file pusher
2024-08-22 19:21:48,630 INFO    SenderThread:8707 [file_pusher.py:join():178] waiting for file pusher
